timestamp,remote_addr,server_ip,request_type,location,protocol,response_code,body_bytes_sent,referrer,user_agent
24/Jan/2025:21:00:05 +0000,10.151.72.100,54.85.84.212,GET,/Inter-Bold.woff?v=3.18,HTTP/1.1,404,2820,https://basespace.illumina.com/run/289690479/details,"upstream_response_time: 0.044 request_time 0.044 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Safari/605.1.15 204.102.230.5"
24/Jan/2025:21:02:37 +0000,10.151.72.226,18.235.197.226,GET,/Inter-SemiBold.woff2?v=3.18,HTTP/1.1,404,2831,https://basespace.illumina.com/run/289650405/386_MMorales_Exo_36m_22012025/details,"upstream_response_time: 0.041 request_time 0.041 Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1 201.133.255.97"
24/Jan/2025:21:02:37 +0000,10.151.72.226,18.235.197.226,GET,/Inter-SemiBold.woff?v=3.18,HTTP/1.1,404,2831,https://basespace.illumina.com/run/289650405/386_MMorales_Exo_36m_22012025/details,"upstream_response_time: 0.064 request_time 0.064 Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1 201.133.255.97"
24/Jan/2025:21:02:37 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Medium.woff?v=3.18,HTTP/1.1,404,2873,https://basespace.illumina.com/run/289650405/386_MMorales_Exo_36m_22012025/details,"upstream_response_time: 0.057 request_time 0.057 Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1 201.133.255.97"
24/Jan/2025:21:03:10 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Italic.woff2?v=3.18,HTTP/1.1,404,2831,https://basespace.illumina.com/run/289650405/386_MMorales_Exo_36m_22012025/details,"upstream_response_time: 0.043 request_time 0.043 Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1 201.133.255.97"
24/Jan/2025:21:03:27 +0000,10.151.73.64,18.235.197.226,GET,/Inter-Medium.woff2?v=3.18,HTTP/1.1,404,2820,https://basespace.illumina.com/projects/443210098/fastqs,"upstream_response_time: 0.036 request_time 0.037 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 46.59.58.17"
24/Jan/2025:21:03:27 +0000,10.151.73.64,3.228.74.231,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2820,https://basespace.illumina.com/projects/443210098/fastqs,"upstream_response_time: 0.046 request_time 0.046 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 46.59.58.17"
24/Jan/2025:21:04:12 +0000,10.151.73.64,3.228.74.231,GET,/Inter-SemiBold.woff2?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289647364/MOF4_mRNA_Ovary_Revision_Experiments/charts,"upstream_response_time: 0.043 request_time 0.043 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15 128.147.28.1"
24/Jan/2025:21:04:12 +0000,10.151.73.64,54.85.84.212,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289647364/MOF4_mRNA_Ovary_Revision_Experiments/charts,"upstream_response_time: 0.036 request_time 0.036 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15 128.147.28.1"
24/Jan/2025:21:04:13 +0000,10.151.73.64,18.235.197.226,GET,/Inter-Italic.woff2?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289647364/MOF4_mRNA_Ovary_Revision_Experiments/charts,"upstream_response_time: 0.053 request_time 0.053 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15 128.147.28.1"
24/Jan/2025:21:04:39 +0000,10.151.73.64,54.85.84.212,GET,/Inter-Light.woff2?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289673393/MOF4_16S_Microbiome_Revision_Experiments/details,"upstream_response_time: 0.037 request_time 0.037 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 198.184.147.58"
24/Jan/2025:21:04:39 +0000,10.151.73.64,18.235.197.226,GET,/Inter-Light.woff?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289673393/MOF4_16S_Microbiome_Revision_Experiments/details,"upstream_response_time: 0.041 request_time 0.041 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 198.184.147.58"
24/Jan/2025:21:06:45 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Bold.woff2?v=3.18,HTTP/1.1,404,2847,https://basespace.illumina.com/run/289714482/DR_CORRIDA03_24.01.25/details,"upstream_response_time: 0.033 request_time 0.033 Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/132.0.6834.100 Mobile/15E148 Safari/604.1 177.37.254.168"
24/Jan/2025:21:06:46 +0000,10.151.72.226,18.235.197.226,GET,/Inter-Medium.woff?v=3.18,HTTP/1.1,404,2808,https://basespace.illumina.com/run/289714482/DR_CORRIDA03_24.01.25/details,"upstream_response_time: 0.138 request_time 0.138 Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/132.0.6834.100 Mobile/15E148 Safari/604.1 177.37.254.168"
24/Jan/2025:21:10:13 +0000,10.151.72.100,54.85.84.212,GET,/Inter-Medium.woff2?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289673393/MOF4_16S_Microbiome_Revision_Experiments/details,"upstream_response_time: 0.047 request_time 0.047 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 198.184.147.58"
24/Jan/2025:21:10:23 +0000,10.151.73.64,18.235.197.226,GET,/Inter-SemiBold.woff2?v=3.18,HTTP/1.1,404,2831,https://basespace.illumina.com/run/289650405/386_MMorales_Exo_36m_22012025/details,"upstream_response_time: 0.060 request_time 0.060 Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1 201.133.255.97"
24/Jan/2025:21:10:23 +0000,10.151.73.64,3.228.74.231,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2831,https://basespace.illumina.com/run/289650405/386_MMorales_Exo_36m_22012025/details,"upstream_response_time: 0.044 request_time 0.044 Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1 201.133.255.97"
24/Jan/2025:21:10:23 +0000,10.151.73.64,54.85.84.212,GET,/Inter-SemiBold.woff?v=3.18,HTTP/1.1,404,2831,https://basespace.illumina.com/run/289650405/386_MMorales_Exo_36m_22012025/details,"upstream_response_time: 0.044 request_time 0.044 Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1 201.133.255.97"
24/Jan/2025:21:12:49 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Italic.woff2?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289673393/MOF4_16S_Microbiome_Revision_Experiments/details,"upstream_response_time: 0.039 request_time 0.039 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 198.184.147.58"
24/Jan/2025:21:13:18 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Medium.woff2?v=3.18,HTTP/1.1,404,2853,https://basespace.illumina.com/run/289662513/RNAseq_24.01.2025/details,"upstream_response_time: 0.038 request_time 0.038 Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1 91.225.177.103"
24/Jan/2025:21:13:18 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Regular.woff2?v=3.18,HTTP/1.1,404,2861,https://basespace.illumina.com/run/289662513/RNAseq_24.01.2025/details,"upstream_response_time: 0.039 request_time 0.044 Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1 91.225.177.103"
24/Jan/2025:21:13:18 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Medium.woff?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289662513/RNAseq_24.01.2025/details,"upstream_response_time: 0.058 request_time 0.058 Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1 91.225.177.103"
24/Jan/2025:21:13:41 +0000,10.151.72.226,18.235.197.226,GET,/Inter-Bold.woff2?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/run/289662513/RNAseq_24.01.2025/details,"upstream_response_time: 0.042 request_time 0.042 Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1 91.225.177.103"
24/Jan/2025:21:13:53 +0000,10.151.72.226,18.235.197.226,GET,/Inter-Regular.woff2?v=3.18,HTTP/1.1,404,2810,https://basespace.illumina.com/run/289678452/250123_A02083_0053_BHK3NJDRX5/details,"upstream_response_time: 0.040 request_time 0.040 Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1 172.56.166.214"
24/Jan/2025:21:13:53 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2810,https://basespace.illumina.com/run/289678452/250123_A02083_0053_BHK3NJDRX5/details,"upstream_response_time: 0.149 request_time 0.149 Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1 172.56.166.214"
24/Jan/2025:21:14:02 +0000,10.151.72.226,54.85.84.212,GET,/Inter-SemiBold.woff2?v=3.18,HTTP/1.1,404,2810,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.062 request_time 0.062 Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1 172.56.166.214"
24/Jan/2025:21:14:02 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Regular.woff2?v=3.18,HTTP/1.1,404,2810,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.158 request_time 0.158 Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1 172.56.166.214"
24/Jan/2025:21:14:02 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Bold.woff?v=3.18,HTTP/1.1,404,2810,https://basespace.illumina.com/run/289678452/250123_A02083_0053_BHK3NJDRX5/details,"upstream_response_time: 0.041 request_time 0.041 Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1 172.56.166.214"
24/Jan/2025:21:16:10 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Regular.woff2?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/biosamples/734722688/fastqs,"upstream_response_time: 0.040 request_time 0.040 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 198.184.147.58"
24/Jan/2025:21:16:10 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/biosamples/734722688/fastqs,"upstream_response_time: 0.059 request_time 0.059 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 198.184.147.58"
24/Jan/2025:21:16:25 +0000,10.151.72.100,3.228.74.231,GET,/Inter-Italic.woff?v=3.18,HTTP/1.1,404,2810,https://basespace.illumina.com/run/289678452/250123_A02083_0053_BHK3NJDRX5/details,"upstream_response_time: 0.041 request_time 0.041 Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1 172.56.166.56"
24/Jan/2025:21:19:21 +0000,10.151.72.226,18.235.197.226,GET,/Inter-Bold.woff2?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/active,"upstream_response_time: 0.175 request_time 0.175 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:19:21 +0000,10.151.72.226,3.228.74.231,GET,/Inter-SemiBold.woff?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/active,"upstream_response_time: 0.200 request_time 0.200 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:19:27 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Bold.woff2?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/active,"upstream_response_time: 0.052 request_time 0.052 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:19:28 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Medium.woff?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/active,"upstream_response_time: 0.046 request_time 0.046 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:19:28 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Light.woff2?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/active,"upstream_response_time: 0.038 request_time 0.038 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:19:33 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Regular.woff2?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/planned,"upstream_response_time: 0.043 request_time 0.043 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:19:33 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Medium.woff2?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/planned,"upstream_response_time: 0.046 request_time 0.047 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:19:34 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Light.woff?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/active,"upstream_response_time: 0.047 request_time 0.047 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:19:35 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Italic.woff2?v=3.18,HTTP/1.1,404,2867,https://uphlbioinfo.basespace.illumina.com/runs/active,"upstream_response_time: 0.045 request_time 0.045 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:20:29 +0000,10.151.73.64,54.85.84.212,GET,/Inter-Medium.woff2?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/biosamples/734722688/fastqs,"upstream_response_time: 0.043 request_time 0.043 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 198.184.147.58"
24/Jan/2025:21:20:30 +0000,10.151.73.64,18.235.197.226,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2828,https://basespace.illumina.com/biosamples/734722688/fastqs,"upstream_response_time: 0.044 request_time 0.044 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 198.184.147.58"
24/Jan/2025:21:20:34 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Italic.woff2?v=3.18,HTTP/1.1,404,2844,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.162 request_time 0.162 Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1 73.138.147.229"
24/Jan/2025:21:20:34 +0000,10.151.72.226,18.235.197.226,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2882,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.042 request_time 0.042 Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1 73.138.147.229"
24/Jan/2025:21:22:15 +0000,10.151.72.100,18.235.197.226,GET,/Inter-Light.woff2?v=3.18,HTTP/1.1,404,2819,https://basespace.illumina.com/s/nSlOiYMh6efL,"upstream_response_time: 0.053 request_time 0.058 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 205.178.58.20"
24/Jan/2025:21:22:15 +0000,10.151.72.100,54.85.84.212,GET,/Inter-Medium.woff?v=3.18,HTTP/1.1,404,2819,https://basespace.illumina.com/s/nSlOiYMh6efL,"upstream_response_time: 0.054 request_time 0.054 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 205.178.58.20"
24/Jan/2025:21:22:15 +0000,10.151.72.100,54.85.84.212,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2852,https://basespace.illumina.com/s/nSlOiYMh6efL,"upstream_response_time: 0.054 request_time 0.054 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 205.178.58.20"
24/Jan/2025:21:22:21 +0000,10.151.72.100,54.85.84.212,GET,/Inter-SemiBold.woff?v=3.18,HTTP/1.1,404,2819,https://basespace.illumina.com/s/nSlOiYMh6efL,"upstream_response_time: 0.054 request_time 0.054 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 205.178.58.20"
24/Jan/2025:21:22:23 +0000,10.151.72.100,3.228.74.231,GET,/Inter-Medium.woff2?v=3.18,HTTP/1.1,404,2819,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.041 request_time 0.041 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 205.178.58.20"
24/Jan/2025:21:22:23 +0000,10.151.72.100,3.228.74.231,GET,/Inter-Medium.woff?v=3.18,HTTP/1.1,404,2819,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.037 request_time 0.037 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 205.178.58.20"
24/Jan/2025:21:23:15 +0000,10.151.72.226,3.228.74.231,GET,/Inter-Bold.woff2?v=3.18,HTTP/1.1,404,2877,https://uphlbioinfo.basespace.illumina.com/runs/planned,"upstream_response_time: 0.057 request_time 0.057 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:23:15 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Bold.woff?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/planned,"upstream_response_time: 0.047 request_time 0.047 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:23:15 +0000,10.151.72.226,18.235.197.226,GET,/Inter-Regular.woff?v=3.18,HTTP/1.1,404,2841,https://uphlbioinfo.basespace.illumina.com/runs/planned,"upstream_response_time: 0.118 request_time 0.118 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15 168.177.83.64"
24/Jan/2025:21:24:18 +0000,10.151.72.226,18.235.197.226,GET,/Inter-Italic.woff2?v=3.18,HTTP/1.1,404,2814,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.081 request_time 0.085 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 172.225.43.155"
24/Jan/2025:21:24:18 +0000,10.151.72.226,54.85.84.212,GET,/Inter-Light.woff2?v=3.18,HTTP/1.1,404,2814,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.119 request_time 0.120 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 172.225.43.155"
24/Jan/2025:21:24:18 +0000,10.151.72.226,18.235.197.226,GET,/Inter-Bold.woff?v=3.18,HTTP/1.1,404,2814,https://basespace.illumina.com/runs/active,"upstream_response_time: 0.048 request_time 0.048 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15 172.225.43.155"
24/Jan/2025:21:32:48 +0000,10.151.72.100,18.235.197.226,GET,/Inter-SemiBold.woff2?v=3.18,HTTP/1.1,404,2825,https://basespace.illumina.com/run/289739453/fl_n2_075/details,"upstream_response_time: 0.044 request_time 0.044 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15 128.227.125.179"
24/Jan/2025:21:32:48 +0000,10.151.72.100,3.228.74.231,GET,/Inter-SemiBold.woff?v=3.18,HTTP/1.1,404,2825,https://basespace.illumina.com/run/289739453/fl_n2_075/details,"upstream_response_time: 0.039 request_time 0.039 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15 128.227.125.179"
24/Jan/2025:21:32:49 +0000,10.151.72.100,54.85.84.212,GET,/Inter-Light.woff?v=3.18,HTTP/1.1,404,2825,https://basespace.illumina.com/run/289739453/fl_n2_075/details,"upstream_response_time: 0.042 request_time 0.042 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15 128.227.125.179"
24/Jan/2025:21:32:51 +0000,10.151.72.100,3.228.74.231,GET,/Inter-Italic.woff?v=3.18,HTTP/1.1,404,2825,https://basespace.illumina.com/run/289739453/fl_n2_075/details,"upstream_response_time: 0.043 request_time 0.043 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15 128.227.125.179"
24/Jan/2025:21:33:26 +0000,10.151.73.64,54.85.84.212,GET,/public/cdn/analysisreportassets/Error/Unhandled?aspxerrorpath=/public/cdn/analysisreportassets/jquery.numberformatter-1.2.4.min.js,HTTP/1.1,404,1870,https://basespace.illumina.com/appsession/details?token=111856478&appResultId=138357228,"upstream_response_time: 0.006 request_time 0.006 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 192.84.34.99"
24/Jan/2025:21:33:27 +0000,10.151.73.64,54.85.84.212,GET,/public/cdn/analysisreportassets/Error/Unhandled?aspxerrorpath=/public/cdn/analysisreportassets/underscore.min.js,HTTP/1.1,404,1823,https://basespace.illumina.com/appsession/details?token=111856478&appResultId=138357228,"upstream_response_time: 0.011 request_time 0.011 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 192.84.34.99"
24/Jan/2025:21:33:27 +0000,10.151.73.64,54.85.84.212,GET,/public/cdn/analysisreportassets/Error/Unhandled?aspxerrorpath=/public/cdn/analysisreportassets/charts.core.js,HTTP/1.1,404,1823,https://basespace.illumina.com/appsession/details?token=111856478&appResultId=138357228,"upstream_response_time: 0.006 request_time 0.007 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 192.84.34.99"
24/Jan/2025:21:33:27 +0000,10.151.73.64,3.228.74.231,GET,/public/cdn/analysisreportassets/Error/Unhandled?aspxerrorpath=/public/cdn/analysisreportassets/jquery.blurbable.js,HTTP/1.1,404,1823,https://basespace.illumina.com/appsession/details?token=111856478&appResultId=138357228,"upstream_response_time: 0.006 request_time 0.006 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 192.84.34.99"
